launch_service_provider,mission,name,net,pad,rocket,status
Russian Federal Space Agency (ROSCOSMOS),Resurs-P No.3,Soyuz 2.1b | Resurs-P No.3,03/13/2016 6:56 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-20M,Soyuz FG | Soyuz TMA-20M,03/18/2016 9:26 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-02 (63P),Soyuz 2.1a | Progress MS-02 (63P),03/31/2016 4:23 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Mikhailo Lomonosov, Aist-2D & SamSat 218","Soyuz-2.1a/Volga | Mikhailo Lomonosov, Aist-2D & SamSat 218",04/28/2016 2:01 a.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1a/Volga,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS (MS-01),Soyuz-FG | Soyuz MS (MS-01),07/07/2016 1:36 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-03 (64P),Soyuz-U | Progress MS-03 (64P),07/16/2016 9:41 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-02,Soyuz-FG | Soyuz MS-02,10/19/2016 8:05 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-03,Soyuz-FG | Soyuz MS-03,11/17/2016 8:20 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-04 (65P),Soyuz-U | Progress MS-04 (65P),12/01/2016 2:51 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Progress MS-05 (66P),Soyuz-U | Progress MS-05 (66P),02/22/2017 5:58 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-04,Soyuz-FG | Soyuz MS-04,04/20/2017 7:13 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-06 (67P),Soyuz 2.1a | Progress MS-06 (67P),06/14/2017 9:20 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-05,Soyuz-FG | Soyuz MS-05,07/28/2017 3:41 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-06,Soyuz-FG | Soyuz MS-06,09/12/2017 9:17 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-07 (68P),Soyuz 2.1a | Progress MS-07 (68P),10/14/2017 8:46 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Meteor-M No.2-1 & rideshare payloads,Soyuz 2.1b/Fregat | Meteor-M No.2-1 & rideshare payloads,11/28/2017 5:41 a.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1b/Fregat,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-07,Soyuz-FG | Soyuz MS-07,12/17/2017 7:21 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Kanopus-V No.3 & Kanopus-V No.4,Soyuz 2.1a/Fregat-M | Kanopus-V No.3 & Kanopus-V No.4,02/01/2018 2:07 a.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-08 (69P),Soyuz 2.1a | Progress MS-08 (69P),02/13/2018 8:13 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-08,Soyuz-FG | Soyuz MS-08,03/21/2018 5:44 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-09,Soyuz-FG | Soyuz MS-09,06/06/2018 11:12 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-09 (70P),Soyuz 2.1A | Progress MS-09 (70P),07/09/2018 9:51 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-10,Soyuz-FG | Soyuz MS-10,10/11/2018 8:40 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Progress MS-10 (71P),Soyuz-FG | Progress MS-10 (71P),11/16/2018 6:14 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-11,Soyuz-FG | Soyuz MS-11,12/03/2018 11:31 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Kanopus-V No.5 & Kanopus-V No.6,Soyuz 2.1a/Fregat-M | Kanopus-V No.5 & Kanopus-V No.6,12/27/2018 2:07 a.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),EgyptSat-A,Soyuz 2.1b/Fregat-M | EgyptSat-A,02/21/2019 4:47 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-12,Soyuz-FG | Soyuz MS-12,03/14/2019 7:14 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-11 (72P),Soyuz 2.1a | Progress MS-11 (72P),04/04/2019 11:01 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Meteor-M No.2-2 & rideshare payloads,Soyuz 2.1b/Fregat | Meteor-M No.2-2 & rideshare payloads,07/05/2019 5:41 a.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-13,Soyuz-FG | Soyuz MS-13,07/20/2019 4:28 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-12 (73P),Soyuz 2.1a | Progress MS-12 (73P),07/31/2019 12:10 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-14 Uncrewed,Soyuz 2.1a | Soyuz MS-14 Uncrewed,08/22/2019 3:38 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-15,Soyuz-FG | Soyuz MS-15,09/25/2019 1:57 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-13 (74P),Soyuz 2.1a | Progress MS-13 (74P),12/06/2019 9:34 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-16,Soyuz 2.1a | Soyuz MS-16,04/09/2020 8:05 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-14 (75P),Soyuz 2.1a | Progress MS-14 (75P),04/25/2020 1:51 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-15 (76P),Soyuz 2.1a | Progress MS-15 (76P),07/23/2020 2:26 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-17,Soyuz 2.1a | Soyuz MS-17,10/14/2020 5:45 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-16,Soyuz 2.1a | Progress MS-16 (77P),02/15/2021 4:45 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Arktika-M No.1,Soyuz 2.1b/Fregat-M | Arktika-M No.1,02/28/2021 6:55 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-18,Soyuz 2.1a | Soyuz MS-18,04/09/2021 7:42 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-17 (78P),Soyuz 2.1a | Progress MS-17 (78P),06/29/2021 11:27 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-19,Soyuz 2.1a | Soyuz MS-19,10/05/2021 8:55 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-18 (79P),Soyuz 2.1a | Progress MS-18 (79P),10/28/2021 midnight,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Uzlovoy Module (UM) ""Prichal""","Soyuz 2.1b | Uzlovoy Module (UM) ""Prichal""",11/24/2021 1:06 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-20,Soyuz 2.1a | Soyuz MS-20,12/08/2021 7:38 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-19 (80P),Soyuz 2.1a | Progress MS-19 (80P),02/15/2022 4:25 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-21,Soyuz 2.1a | Soyuz MS-21,03/18/2022 3:55 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-20 (81P),Soyuz 2.1a | Progress MS-20 (81P),06/03/2022 9:32 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Khayyam & rideshare,Soyuz 2.1b/Fregat-M | Khayyam & rideshare,08/09/2022 5:52 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-22,Soyuz 2.1a | Soyuz MS-22,09/21/2022 1:54 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),AngoSat-2,Proton-M/Blok DM-03 | AngoSat-2,10/12/2022 3 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),"Gonets-M33, Gonets-M34, Gonets-M35 & Skif-D","Soyuz 2.1b/Fregat-M | Gonets-M33, Gonets-M34, Gonets-M35 & Skif-D",10/22/2022 7:57 p.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-21 (82P),Soyuz 2.1a | Progress MS-21 (82P),10/26/2022 12:20 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-22 (83P),Soyuz 2.1a | Progress MS-22 (83P),02/09/2023 6:15 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-23,Soyuz 2.1a | Soyuz MS-23,02/24/2023 12:24 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-23 (84P),Soyuz 2.1a | Progress MS-23 (84P),05/24/2023 12:56 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Kondor-FKA No.1,Soyuz 2.1a/Fregat-M | Kondor-FKA No.1,05/26/2023 9:14 p.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Meteor-M No.2-3 & others,Soyuz 2.1b/Fregat-M | Meteor-M No.2-3 & others,06/27/2023 11:34 a.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Luna 25,Soyuz 2.1b/Fregat-M | Luna 25,08/10/2023 11:10 p.m.,"Cosmodrome Site 1S | Vostochny Cosmodrome, Siberia, Russian Federation",Soyuz 2.1b/Fregat-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-24 (85P),Soyuz 2.1a | Progress MS-24 (85P),08/23/2023 1:08 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz MS-24,Soyuz 2.1a | Soyuz MS-24,09/15/2023 3:44 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Progress MS-25 (86P),Soyuz 2.1a | Progress MS-25 (86P),12/01/2023 9:25 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
