launch_service_provider,mission,name,net,pad,rocket,status
Soviet Space Program,Zenit-2 16,Vostok 8A92 | Zenit-2 16,04/04/1964 9:45 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Gemini I,Titan II GLV | Gemini I,04/08/1964 4 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
Soviet Space Program,Polyot-2,Sputnik 11A59 | Polyot-2,04/12/1964 9:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Sputnik 11A59,Launch Successful
United States Air Force,FIRE 1,Atlas D | FIRE 1,04/14/1964 9:42 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas D,Launch Successful
Soviet Space Program,Luna-5b,Molniya 8K78 | Luna-5b,04/20/1964 8:08 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,Transit-5BN 3,Thor DM-21 Ablestar | Transit-5BN 3,04/21/1964 6:50 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Failure
United States Air Force,KH-7 7,Atlas Agena D | KH-7 7,04/23/1964 6:43 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
Soviet Space Program,Zenit-2 17,Vostok 8A92 | Zenit-2 17,04/25/1964 10:21 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4A 5,Thor SLV-2A Agena D | KH-4A 5,04/27/1964 11:23 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,A-001,Little Joe II | A-001,05/13/1964 12:59 p.m.,Launch Complex 36 | White Sands Missile Range,Little Joe II,Launch Successful
Soviet Space Program,Zenit-4 2,Voskhod | Zenit-4 2,05/18/1964 9:42 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-7 8,Atlas Agena D | KH-7 8,05/19/1964 7:21 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
National Aeronautics and Space Administration,Saturn-SA 6,Saturn I | Saturn-SA 6,05/28/1964 5:07 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,Transit VC,Scout X-4 | Transit VC,06/04/1964 3:50 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Successful
Soviet Space Program,Molniya-1 1a,Molniya 8K78 | Molniya-1 1a,06/04/1964 4 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,KH-4A 6,Thor SLV-2A Agena D | KH-4A 6,06/04/1964 10:59 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,DS-MT 2,Kosmos-2I 63S1 | DS-MT 2,06/06/1964 6 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
Soviet Space Program,Zenit-2 18,Vostok 8A92 | Zenit-2 18,06/10/1964 11 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-5 11,Thor SLV-2A Agena D | KH-5 11,06/13/1964 3:47 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,DSAP-1 F8 & F9,Thor SLV-2 Agena D | DSAP-1 F8 & F9,06/18/1964 4:56 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Successful
United States Air Force,KH-4A 7,Thor SLV-2A Agena D | KH-4A 7,06/19/1964 11:18 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zenit-2 19,Vostok 8A92 | Zenit-2 19,06/23/1964 10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,ESRS,Scout X-4 | ESRS,06/25/1964 1:40 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Failure
United States Air Force,AC-3 Instrumentation Ring,Atlas Centaur | AC-3 Instrumentation Ring,06/30/1964 2:04 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas Centaur,Launch Failure
Soviet Space Program,Zenit-4 3,Voskhod | Zenit-4 3,07/01/1964 11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,P-698BK Group 2-D 2,Thor SLV-2A Agena D | P-698BK Group 2-D 2,07/02/1964 11:59 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,KH-7 9,Atlas Agena D | KH-7 9,07/06/1964 6:51 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
Soviet Space Program,Elektron-3 &4,Vostok | Elektron-3 &4,07/10/1964 9:51 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok,Launch Successful
United States Air Force,KH-4A 8,Thor SLV-2A Agena D | KH-4A 8,07/10/1964 11:14 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zenit-2 20,Vostok 8A92 | Zenit-2 20,07/15/1964 11:27 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Vela 2A & 2B,Atlas Agena D | Vela 2A & 2B,07/17/1964 8:22 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas Agena D,Launch Successful
United States Air Force,Ranger 7,Atlas Agena B | Ranger 7,07/28/1964 4:50 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
Soviet Space Program,DS-P1-Yu 1,Kosmos-2I 63S1 | DS-P1-Yu 1,07/30/1964 3:36 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,KH-4A 9,Thor SLV-2A Agena D | KH-4A 9,08/05/1964 11:15 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zenit-2 21,Vostok 8A92 | Zenit-2 21,08/14/1964 9:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-7 10,Atlas SLV-3 Agena D | KH-7 10,08/14/1964 10 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
National Aeronautics and Space Administration,Reentry-4A,Scout X-4A | Reentry-4A,08/18/1964 6:05 a.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-4A,Launch Successful
Soviet Space Program,"Strela-1 1,2,3","Kosmos 65S3 | Strela-1 1,2,3",08/18/1964 9:15 a.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
United States Air Force,Syncom 3,Thor Delta D | Syncom 3,08/19/1964 12:15 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta D,Launch Successful
United States Air Force,KH-5 12,Thor SLV-2A Agena D | KH-5 12,08/21/1964 3:45 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Molniya-1 1b,Molniya 8K78 | Molniya-1 1b,08/22/1964 7:21 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
Soviet Space Program,"Strela-1 4,5","Kosmos-2I 63S1 | Strela-1 4,5",08/22/1964 11 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
National Aeronautics and Space Administration,Explorer 20,Scout X-4 | Explorer 20,08/25/1964 1:43 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Successful
United States Air Force,Nimbus 1,Thor SLV-2 Agena B | Nimbus 1,08/28/1964 7:56 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2 Agena B,Launch Successful
Soviet Space Program,Meteor-1 1,Vostok 8A92M | Meteor-1 1,08/28/1964 4 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92M,Launch Successful
United States Air Force,Transtage 1,Titan IIIA | Transtage 1,09/01/1964 3 p.m.,"Space Launch Complex 20 | Cape Canaveral, FL, USA",Titan IIIA,Launch Failure
United States Air Force,OGO 1,Atlas Agena B | OGO 1,09/05/1964 1:23 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
Soviet Space Program,Zenit-4 4,Voskhod | Zenit-4 4,09/13/1964 9:45 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-4A 10,Thor SLV-2A Agena D | KH-4A 10,09/14/1964 10:53 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,Saturn-SA 7,Saturn I | Saturn-SA 7,09/18/1964 4:22 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,KH-7 11,Atlas SLV-3 Agena D | KH-7 11,09/23/1964 8:05 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,Zenit-2 22,Vostok 8A92 | Zenit-2 22,09/24/1964 12:04 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,Explorer 21,Thor Delta C | Explorer 21,10/04/1964 3:45 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
United States Air Force,KH-4A 11,Thor SLV-2A Agena D | KH-4A 11,10/05/1964 9:50 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Voskhod-3KV 1,Voskhod | Voskhod-3KV 1,10/06/1964 7 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,Transit-O 1,Thor DM-21 Ablestar | Transit-O 1,10/06/1964 5:04 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
United States Air Force,KH-7 12,Atlas SLV-3 Agena D | KH-7 12,10/07/1964 7:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Failure
National Aeronautics and Space Administration,Beacon Explorer B,Scout X-4 | Beacon Explorer B,10/10/1964 3:01 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Successful
Soviet Space Program,Voskhod 1,Voskhod | Voskhod 1,10/13/1964 7:47 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
Soviet Space Program,Zenit-2 23,Vostok 8A92 | Zenit-2 23,10/14/1964 10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4A 12,Thor SLV-2A Agena D | KH-4A 12,10/17/1964 10:02 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,"Strela-1 6,7,8","Kosmos 65S3 | Strela-1 6,7,8",10/23/1964 7:30 a.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Failure
United States Air Force,KH-7 13,Atlas Agena D | KH-7 13,10/23/1964 6:27 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas Agena D,Launch Successful
Soviet Space Program,DS-MG 2,Kosmos-2I 63S1 | DS-MG 2,10/24/1964 5:17 a.m.,"Mayak-2 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
Soviet Space Program,Zenit-2 24,Vostok 8A92 | Zenit-2 24,10/28/1964 10:40 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4A 13,Thor SLV-2A Agena D | KH-4A 13,11/02/1964 9:30 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,P-698BK Group 3-D 1,Thor SLV-2A Agena D | P-698BK Group 3-D 1,11/04/1964 2:12 a.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Mariner 3,Atlas Agena D | Mariner 3,11/05/1964 7:22 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 23,Scout X-4 | Explorer 23,11/06/1964 12:02 p.m.,"Launch Area 3 | Wallops Island, Virginia, USA",Scout X-4,Launch Successful
National Aeronautics and Space Administration,Trailblazer Pellet,Nike Cajun | Trailblazer Pellet,11/07/1964 1:38 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Nike Cajun,Launch Successful
United States Air Force,KH-4A 14,Thor SLV-2A Agena D | KH-4A 14,11/18/1964 8:35 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 24 & 25,Scout X-4 | Explorer 24 & 25,11/21/1964 5:09 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout X-4,Launch Successful
United States Air Force,Mariner 4,Atlas Agena D | Mariner 4,11/28/1964 2:22 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena D,Launch Successful
Soviet Space Program,Zond-2,Molniya 8K78 | Zond-2,11/30/1964 1:25 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
Soviet Space Program,DS-2 2,Kosmos-2I 63S1 | DS-2 2,12/01/1964 8:45 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
United States Air Force,KH-7 14,Atlas SLV-3 Agena D | KH-7 14,12/04/1964 7 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
National Aeronautics and Space Administration,A-002,Little Joe II | A-002,12/08/1964 3 p.m.,Launch Complex 36 | White Sands Missile Range,Little Joe II,Launch Successful
Soviet Space Program,DS-MT 3,Kosmos-2I 63S1 | DS-MT 3,12/09/1964 11 p.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,Transtage 2,Titan IIIA | Transtage 2,12/10/1964 4:53 p.m.,"Space Launch Complex 20 | Cape Canaveral, FL, USA",Titan IIIA,Launch Successful
United States Air Force,Surveyor Mass Model,Atlas Centaur | Surveyor Mass Model,12/11/1964 2:25 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas Centaur,Launch Successful
United States Air Force,Transit-O 2 & 5E-5,Thor DM-21 Ablestar | Transit-O 2 & 5E-5,12/13/1964 12:08 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
National Research Council,San Marco 1,Scout X-4 | San Marco 1,12/15/1964 8:20 p.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout X-4,Launch Successful
United States Air Force,KH-4A 15,Thor SLV-2A Agena D | KH-4A 15,12/19/1964 9:10 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Explorer 26,Thor Delta C | Explorer 26,12/21/1964 9 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
United States Air Force,Quill 1,Thor SLV-2A Agena D | Quill 1,12/21/1964 7:08 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Zenit-2 25,Vostok 8A92 | Zenit-2 25,01/11/1965 9:29 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4A 16,Thor SLV-2A Agena D | KH-4A 16,01/15/1965 9 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,DSAP-1 F10,Thor MG-18 | DSAP-1 F10,01/19/1965 5:03 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor MG-18,Launch Successful
United States Air Force,Gemini II,Titan II GLV | Gemini II,01/19/1965 2:04 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
United States Air Force,OV1-1,Atlas D | OV1-1,01/21/1965 9:34 p.m.,"576B3 | Vandenberg SFB, CA, USA",Atlas D,Launch Failure
United States Air Force,Tiros 9,Thor Delta C | Tiros 9,01/22/1965 7:52 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta C,Launch Failure
United States Air Force,KH-7 15,Atlas SLV-3 Agena D | KH-7 15,01/23/1965 8:06 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,DS-A1 5,Kosmos-2I 63S1 | DS-A1 5,01/30/1965 9:36 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Successful
United States Air Force,OSO 2,Thor Delta C | OSO 2,02/03/1965 4:36 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
United States Air Force,LES 1,Titan IIIA | LES 1,02/11/1965 3:19 p.m.,"Space Launch Complex 20 | Cape Canaveral, FL, USA",Titan IIIA,Launch Successful
Soviet Space Program,DS-P1-Yu 2,Kosmos-2I 63S1 | DS-P1-Yu 2,02/12/1965 noon,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
National Aeronautics and Space Administration,Pegasus 1,Saturn I | Pegasus 1,02/16/1965 2:37 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Saturn I,Launch Successful
United States Air Force,Ranger 8,Atlas Agena B | Ranger 8,02/17/1965 5:05 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
Soviet Space Program,DS-A1 6,Kosmos-2I 63S1 | DS-A1 6,02/20/1965 6:30 a.m.,"86/1 | Kapustin Yar, Russian Federation",Kosmos-2I 63S1,Launch Failure
Soviet Space Program,"Strela-1 9,10,11","Kosmos 65S3 | Strela-1 9,10,11",02/21/1965 11 a.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
Soviet Space Program,Voskhod-3KD 1,Voskhod | Voskhod-3KD 1,02/22/1965 7:30 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-4A 17,Thor SLV-2A Agena D | KH-4A 17,02/25/1965 9:44 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
Soviet Space Program,Meteor-1 2,Vostok 8A92M | Meteor-1 2,02/26/1965 5:01 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92M,Launch Successful
United States Air Force,Surveyor-SD 1,Atlas Centaur | Surveyor-SD 1,03/02/1965 1:25 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas Centaur,Launch Failure
Soviet Space Program,Zenit-4 5,Voskhod | Zenit-4 5,03/07/1965 8:59 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,"Poppy 6A,B,C,D","Thor SLV-2 Agena D | Poppy 6A,B,C,D",03/09/1965 6:29 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Successful
United States Air Force,Transit-O 3,Thor DM-21 Ablestar | Transit-O 3,03/11/1965 1:39 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor DM-21 Ablestar,Launch Successful
Soviet Space Program,Luna-5c,Molniya 8K78 | Luna-5c,03/12/1965 9:25 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
United States Air Force,KH-7 16,Atlas SLV-3 Agena D | KH-7 16,03/12/1965 7:20 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
Soviet Space Program,"Strela-1 12,13,14","Kosmos 65S3 | Strela-1 12,13,14",03/15/1965 11 a.m.,"41/15 | Baikonur Cosmodrome, Republic of Kazakhstan",Kosmos 65S3,Launch Successful
United States Air Force,DSAP-1 F11,Thor MG-18 | DSAP-1 F11,03/18/1965 4:43 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor MG-18,Launch Successful
Soviet Space Program,Voskhod 2,Voskhod | Voskhod 2,03/18/1965 7 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,Ranger 9,Atlas Agena B | Ranger 9,03/21/1965 9:37 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas Agena B,Launch Successful
National Aeronautics and Space Administration,Gemini III (Gemini 3),Titan II GLV | Gemini III,03/23/1965 2:24 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
Soviet Space Program,Zenit-2 26,Vostok 8A92 | Zenit-2 26,03/25/1965 10 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
United States Air Force,KH-4A 18,Thor SLV-2A Agena D | KH-4A 18,03/25/1965 9:11 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,OAR 22-4,Blue Scout Jr | OAR 22-4,03/30/1965 4:09 p.m.,"Launch Complex 18A | Cape Canaveral, FL, USA",Blue Scout Jr,Launch Successful
United States Air Force,SNAPSHOT-1,Atlas SLV-3 Agena D | SNAPSHOT-1,04/03/1965 9:25 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Early Bird,Thor Delta D | Early Bird,04/06/1965 11:47 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta D,Launch Successful
United States Air Force,OAR 22-9,Blue Scout Jr | OAR 22-9,04/09/1965 6:10 p.m.,"Launch Complex 18A | Cape Canaveral, FL, USA",Blue Scout Jr,Launch Successful
Soviet Space Program,Luna-5d,Molniya 8K78 | Luna-5d,04/10/1965 8:39 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Failure
Soviet Space Program,Zenit-4 6,Voskhod | Zenit-4 6,04/17/1965 9:50 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
Soviet Space Program,Molniya-1 1,Molniya 8K78 | Molniya-1 1,04/23/1965 1:55 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
United States Air Force,KH-7 17,Atlas SLV-3 Agena D | KH-7 17,04/28/1965 9:15 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
National Aeronautics and Space Administration,Beacon Explorer C,Scout X-4 | Beacon Explorer C,04/29/1965 2:17 p.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout X-4,Launch Successful
United States Air Force,KH-4A 19,Thor SLV-2A Agena D | KH-4A 19,04/29/1965 9:44 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,Trailblazer Pellet,Nike Cajun | Trailblazer Pellet,05/04/1965 5:50 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Nike Cajun,Launch Successful
United States Air Force,LES 2,Titan IIIA | LES 2,05/06/1965 3 p.m.,"Space Launch Complex 20 | Cape Canaveral, FL, USA",Titan IIIA,Launch Successful
Soviet Space Program,Zenit-2 27,Vostok 8A92 | Zenit-2 27,05/07/1965 9:29 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Vostok 8A92,Launch Successful
Soviet Space Program,Luna-5,Molniya 8K78 | Luna-5,05/09/1965 7:49 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
United States Air Force,OAR 22-8,Blue Scout Jr | OAR 22-8,05/12/1965 4:02 p.m.,"Launch Complex 18A | Cape Canaveral, FL, USA",Blue Scout Jr,Launch Successful
United States Air Force,KH-4A 20,Thor SLV-2A Agena D | KH-4A 20,05/18/1965 6:02 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
National Aeronautics and Space Administration,A-003,Little Joe II | A-003,05/19/1965 1:01 p.m.,Launch Complex 36 | White Sands Missile Range,Little Joe II,Launch Failure
United States Air Force,OPS 8386,Thor Burner 1 | OPS 8386,05/20/1965 4:30 p.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 1,Launch Successful
United States Air Force,FIRE 2,Atlas D | FIRE 2,05/22/1965 9:55 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas D,Launch Successful
National Aeronautics and Space Administration,Pegasus 2,Saturn I | Pegasus 2,05/25/1965 7:35 a.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Saturn I,Launch Successful
Soviet Space Program,Zenit-4 7,Voskhod | Zenit-4 7,05/25/1965 10:50 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Voskhod,Launch Successful
United States Air Force,KH-7 18,Atlas SLV-3 Agena D | KH-7 18,05/27/1965 8:48 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,OV1-3,Atlas D | OV1-3,05/28/1965 2:54 a.m.,"576B3 | Vandenberg SFB, CA, USA",Atlas D,Launch Failure
United States Air Force,Explorer 28,Thor Delta C | Explorer 28,05/29/1965 noon,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
National Aeronautics and Space Administration,Gemini IV (Gemini 4),Titan II GLV | Gemini IV,06/03/1965 3:15 p.m.,"Launch Complex 19 | Cape Canaveral, FL, USA",Titan II,Launch Successful
Soviet Space Program,Luna-6,Molniya 8K78 | Luna-6,06/08/1965 7:40 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Molniya 8K78,Launch Successful
United States Air Force,OAR 22-5,Blue Scout Jr | OAR 22-5,06/09/1965 4:26 p.m.,"Launch Complex 18A | Cape Canaveral, FL, USA",Blue Scout Jr,Launch Successful
United States Air Force,KH-4A 21,Thor SLV-2A Agena D | KH-4A 21,06/09/1965 9:58 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
