launch_service_provider,mission,name,net,pad,rocket,status
Sea Launch,Echostar XI,Zenit | Echostar XI,07/16/2008 5:20 a.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,Galaxy 19,Zenit | Galaxy 19,09/24/2008 9:27 a.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,Telstar 11N,Zenit | Telstar 11N,02/26/2009 6:29 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit,Launch Successful
Sea Launch,SICRAL 1B,Zenit 3SL | SICRAL 1B,04/20/2009 8:16 a.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,Measat 3A,Zenit | Measat 3A,06/21/2009 9:50 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit,Launch Successful
Sea Launch,Intelsat IS-15,Zenit | Intelsat IS-15,11/30/2009 9 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit,Launch Successful
Sea Launch,—,Zenit 3SL | Atlantic Bird 7,09/24/2011 8:18 p.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,—,Zenit-3SLB | Intelsat 18,10/05/2011 9 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit,Launch Successful
Sea Launch,—,Zenit 3SL | Intelsat 19,06/01/2012 5:22 a.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,—,Zenit 3SL | Intelsat 21,08/19/2012 6:54 a.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,—,Zenit 3SL | Eutelsat 70B,12/03/2012 8:43 p.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,—,Zenit 3SL | Intelsat-27,02/01/2013 6:56 a.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Failure
Sea Launch,—,Zenit-3SLB | Amos-4,08/31/2013 8:05 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit,Launch Successful
Sea Launch,Eutelsat 3B,Zenit 3SL | Eutelsat 3B,05/26/2014 9:09 p.m.,Launch Platform Odyssey | Sea Launch,Zenit,Launch Successful
Sea Launch,AngoSat-1,Zenit-3F | AngoSat-1,12/26/2017 7 p.m.,"45/1 | Baikonur Cosmodrome, Republic of Kazakhstan",Zenit 3F,Launch Successful
