launch_service_provider,mission,name,net,pad,rocket,status
United States Air Force,OV1-9 & 10,Atlas D | OV1-9 & 10,12/11/1966 9:09 p.m.,"576B3 | Vandenberg SFB, CA, USA",Atlas D,Launch Successful
United States Air Force,KH-8 3,Titan IIIB | KH-8 3,12/14/1966 6:14 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,Biosat 1,Thor Delta G | Biosat 1,12/14/1966 7:20 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta G,Launch Successful
United States Air Force,PRIME 1,Atlas SLV-3 | PRIME 1,12/21/1966 10:15 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas SLV-3,Launch Successful
United States Air Force,Multigroup 1 & Setter 1A,Thor SLV-2A Agena D | Multigroup 1 & Setter 1A,12/29/1966 noon,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,INTELSAT II F-2,Thor Delta E1 | INTELSAT II F-2,01/11/1967 10:55 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,KH-4A 38,Thor SLV-2A Agena D | KH-4A 38,01/14/1967 9:28 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,IDCSP 8 to 15,Titan IIIC | IDCSP 8 to 15,01/18/1967 2:19 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,ESSA 4,Thor Delta E | ESSA 4,01/26/1967 5:31 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E,Launch Successful
National Aeronautics and Space Administration,Apollo 1,Saturn IB | Apollo 1 (Failure before launch),01/27/1967 11:31 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn IB,Launch Failure
United States Air Force,OV3-5,Scout B | OV3-5,01/31/1967 12:45 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout B,Launch Failure
United States Air Force,KH-7 36,Atlas SLV-3 Agena D | KH-7 36,02/02/1967 8 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Lunar Orbiter 3,Atlas SLV-3 Agena D | Lunar Orbiter 3,02/05/1967 1:17 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,DSAP-4A F2,Thor Burner 2 | DSAP-4A F2,02/08/1967 8 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
National Aeronautics and Space Administration,Trailblazer Pellet,Trailblazer 2 | Trailblazer Pellet,02/14/1967 5:52 a.m.,"Unknown Pad | Wallops Island, Virginia, USA",Trailblazer 2,Launch Successful
United States Air Force,KH-4A 39,Thor SLV-2A Agena D | KH-4A 39,02/22/1967 10:02 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,KH-8 4,Titan IIIB | KH-8 4,02/24/1967 7:59 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,PRIME 2,Atlas SLV-3 | PRIME 2,03/05/1967 11:05 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas SLV-3,Launch Successful
United States Air Force,OSO 3,Thor Delta C | OSO 3,03/08/1967 4:12 p.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta C,Launch Successful
United States Air Force,INTELSAT II F-3,Thor Delta E1 | INTELSAT II F-3,03/23/1967 1:30 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,KH-4A 40,Thor SLV-2A Agena D | KH-4A 40,03/30/1967 6:54 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,ATS 2,Atlas SLV-3 Agena D | ATS 2,04/06/1967 3:23 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Transit-O 12,Scout A | Transit-O 12,04/14/1967 3:25 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
United States Air Force,Surveyor 3,Atlas Centaur D | Surveyor 3,04/17/1967 7:05 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas Centaur D,Launch Successful
United States Air Force,PRIME 3,Atlas SLV-3 | PRIME 3,04/20/1967 1:35 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas SLV-3,Launch Successful
United States Air Force,ESSA 5,Thor Delta E | ESSA 5,04/20/1967 11:21 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E,Launch Successful
United States Air Force,KH-8 5,Titan IIIB | KH-8 5,04/26/1967 6 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Failure
United States Air Force,Vela 4A & 4B,Titan IIIC | Vela 4A & 4B,04/28/1967 10:01 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Lunar Orbiter 4,Atlas SLV-3 Agena D | Lunar Orbiter 4,05/04/1967 10:25 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,KH-4A 41,Thorad SLV-2G Agena D | KH-4A 41,05/09/1967 9:50 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Transit-O 13,Scout A | Transit-O 13,05/18/1967 9:05 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
United States Air Force,KH-7 37,Atlas SLV-3 Agena D | KH-7 37,05/22/1967 6:30 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,IMP F,Thor Delta E1 | IMP F,05/24/1967 2:05 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Successful
United States Air Force,"Poppy 7A,B,C,D","Thor SLV-2 Agena D | Poppy 7A,B,C,D",05/31/1967 9:30 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2 Agena D,Launch Successful
United States Air Force,KH-7 38,Atlas SLV-3 Agena D | KH-7 38,06/04/1967 6:07 p.m.,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Mariner 5,Atlas SLV-3 Agena D | Mariner 5,06/14/1967 6:01 a.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,KH-4A 42,Thorad SLV-2G Agena D | KH-4A 42,06/16/1967 9:35 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 6,Titan IIIB | KH-8 6,06/20/1967 4:15 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,Aurora 1 & SECOR 9,Thor Burner 2 | Aurora 1 & SECOR 9,06/29/1967 9:01 p.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,IDCSP 16 to 19,Titan IIIC | IDCSP 16 to 19,07/01/1967 1:15 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Surveyor 4,Atlas Centaur D | Surveyor 4,07/14/1967 11:53 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas Centaur D,Launch Successful
United States Air Force,Explorer 35,Thor Delta E1 | Explorer 35,07/19/1967 2:19 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,Multigroup 2 & Setter 1B,Thor SLV-2A Agena D | Multigroup 2 & Setter 1B,07/25/1967 3:48 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,"OV1-11,12,86","Atlas D | OV1-11,12,86",07/27/1967 7 p.m.,"576B3 | Vandenberg SFB, CA, USA",Atlas D,Launch Failure
United States Air Force,OGO 4,Thor SLV-2A Agena D | OGO 4,07/28/1967 2:21 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,Lunar Orbiter 5,Atlas SLV-3 Agena D | Lunar Orbiter 5,08/01/1967 10:33 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,KH-4A 43,Thorad SLV-2G Agena D | KH-4A 43,08/07/1967 9:44 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 7,Titan IIIB | KH-8 7,08/16/1967 5:07 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,DSAP-4A F3,Thor Burner 2 | DSAP-4A F3,08/23/1967 4:41 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,Biosat 2,Thor Delta G | Biosat 2,09/07/1967 10:04 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta G,Launch Successful
United States Air Force,Surveyor 5,Atlas SLV-3C Centaur | Surveyor 5,09/08/1967 7:57 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,KH-4B 1,Thorad SLV-2G Agena D | KH-4B 1,09/15/1967 7:41 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 8,Titan IIIB | KH-8 8,09/19/1967 6:37 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,Transit-O 14,Scout A | Transit-O 14,09/25/1967 8:25 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
United States Air Force,INTELSAT II F-4,Thor Delta E1 | INTELSAT II F-4,09/28/1967 12:45 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,DSAP-4A F4,Thor Burner 2 | DSAP-4A F4,10/11/1967 7:57 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,Flight 190,X-15 | Flight 190,10/17/1967 5:40 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
United States Air Force,OSO 4,Thor Delta C1 | OSO 4,10/18/1967 3:58 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C1,Launch Successful
National Aeronautics and Space Administration,RAM C-1,Scout B | RAM C-1,10/19/1967 5:33 p.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout B,Launch Successful
United States Air Force,KH-8 9,Titan IIIB | KH-8 9,10/25/1967 7:15 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4A 44,Thorad SLV-2G Agena D | KH-4A 44,11/02/1967 9:31 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,ATS 3,Atlas SLV-3 Agena D | ATS 3,11/05/1967 11:37 p.m.,"Launch Complex 12 | Cape Canaveral, FL, USA",Atlas SLV-3 Agena D,Launch Successful
United States Air Force,Surveyor 6,Atlas SLV-3C Centaur | Surveyor 6,11/07/1967 7:39 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
National Aeronautics and Space Administration,Apollo 4,Saturn V | Apollo 4,11/09/1967 noon,"Launch Complex 39A | Kennedy Space Center, FL, USA",Saturn V,Launch Successful
United States Air Force,ESSA 6,Thor Delta E1 | ESSA 6,11/10/1967 5:53 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Successful
United States Air Force,Flight 191,X-15 | Flight 191,11/15/1967 6:30 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Failure
United States Air Force,OV3-6,Scout B | OV3-6,12/05/1967 1:03 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout B,Launch Successful
United States Air Force,KH-8 10,Titan IIIB | KH-8 10,12/05/1967 6:45 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4B 2,Thorad SLV-2G Agena D | KH-4B 2,12/09/1967 10:25 p.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Pioneer 8,Thor Delta E1 | Pioneer 8,12/13/1967 2:08 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,Surveyor 7,Atlas SLV-3C Centaur | Surveyor 7,01/07/1968 6:30 a.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,GEOS B,Thor Delta E1 | GEOS B,01/11/1968 4:16 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Successful
United States Air Force,Multigroup 3 & Setter 1B-2,Thor SLV-2A Agena D | Multigroup 3 & Setter 1B-2,01/17/1968 10:12 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor SLV-2A Agena D,Launch Successful
United States Air Force,KH-8 11,Titan IIIB | KH-8 11,01/18/1968 7:04 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
National Aeronautics and Space Administration,Apollo 5,Saturn IB | Apollo 5,01/22/1968 10:48 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn IB,Launch Successful
United States Air Force,KH-4A 45,Thorad SLV-2G Agena D | KH-4A 45,01/24/1968 10:26 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Transit-O 18,Scout A | Transit-O 18,03/02/1968 3:55 a.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout A,Launch Successful
United States Air Force,OGO 5,Atlas SLV-3A Agena D | OGO 5,03/04/1968 1:06 p.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 37,Scout B | Explorer 37,03/05/1968 6:28 p.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout B,Launch Successful
United States Air Force,KH-8 12,Titan IIIB | KH-8 12,03/13/1968 7:51 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4A 46,Thorad SLV-2G Agena D | KH-4A 46,03/14/1968 10 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
National Aeronautics and Space Administration,Apollo 6,Saturn V | Apollo 6,04/04/1968 noon,"Launch Complex 39A | Kennedy Space Center, FL, USA",Saturn V,Launch was a Partial Failure
United States Air Force,OV1-13 & 14,Atlas F | OV1-13 & 14,04/06/1968 9:59 a.m.,"576A2 | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,KH-8 13,Titan IIIB | KH-8 13,04/17/1968 5 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4B 3,Thorad SLV-2G Agena D | KH-4B 3,05/01/1968 9:31 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Nimbus B,Thorad SLV-2G Agena D | Nimbus B,05/18/1968 8:23 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Failure
United States Air Force,DSAP-4B F1,Thor Burner 2 | DSAP-4B F1,05/23/1968 4:38 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-8 14,Titan IIIB | KH-8 14,06/05/1968 5:33 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,IDCSP 20 to 27,Titan IIIC | IDCSP 20 to 27,06/13/1968 2:03 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-4A 47,Thorad SLV-2G Agena D | KH-4A 47,06/20/1968 9:46 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,RAE 1,Thor Delta J | RAE 1,07/04/1968 5:26 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta J,Launch Successful
United States Air Force,OV1-15,Atlas F | OV1-15,07/11/1968 7:30 p.m.,"576A2 | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,Canyon 1,Atlas SLV-3A Agena D | Canyon 1,08/06/1968 11:08 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,KH-8 15,Titan IIIB | KH-8 15,08/06/1968 4:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4B 4,Thorad SLV-2G Agena D | KH-4B 4,08/07/1968 9:36 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
National Aeronautics and Space Administration,Explorer 39,Scout B | Explorer 39,08/08/1968 8:12 p.m.,"Space Launch Complex 5 | Vandenberg SFB, CA, USA",Scout B,Launch Successful
United States Air Force,ATS 4,Atlas SLV-3C Centaur | ATS 4,08/10/1968 10:33 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,ESSA 7,Thor Delta N | ESSA 7,08/16/1968 11:24 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta N,Launch Successful
United States Air Force,UVR,Atlas Burner 2 | UVR,08/16/1968 8:57 p.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas Burner 2,Launch Failure
United States Air Force,Flight 197,X-15 | Flight 197,08/21/1968 5:05 p.m.,Edwards Air Force Base | Air launch to Suborbital flight,North American X-15,Launch Successful
National Aeronautics and Space Administration,RAM C-2,Scout B | RAM C-2,08/22/1968 3:16 p.m.,"Launch Area 3A | Wallops Island, Virginia, USA",Scout B,Launch Successful
United States Air Force,KH-8 16,Titan IIIB | KH-8 16,09/10/1968 6:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4A 48,Thorad SLV-2G Agena D | KH-4A 48,09/18/1968 9:32 p.m.,"Space Launch Complex 1E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,INTELSAT III F-1,Thor Delta M | INTELSAT III F-1,09/19/1968 12:09 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Failure
United States Air Force,OV2-5,Titan IIIC | OV2-5,09/26/1968 7:37 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Strawman 1,Thorad SLV-2G Agena D | Strawman 1,10/05/1968 11:16 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
National Aeronautics and Space Administration,Apollo 7,Saturn IB | Apollo 7,10/11/1968 3:02 p.m.,"Launch Complex 34 | Cape Canaveral, FL, USA",Saturn IB,Launch Successful
United States Air Force,DSAP-4B F2,Thor Burner 2 | DSAP-4B F2,10/23/1968 4:34 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-4B 5,Thorad SLV-2G Agena D | KH-4B 5,11/03/1968 9:30 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 17,Titan IIIB | KH-8 17,11/06/1968 7:10 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,Pioneer 9,Thor Delta E1 | Pioneer 9,11/08/1968 9:46 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,KH-8 18,Titan IIIB | KH-8 18,12/04/1968 7:23 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,HEOS 1,Thor Delta E1 | HEOS 1,12/05/1968 6:55 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
United States Air Force,OAO 2,Atlas SLV-3C Centaur | OAO 2,12/07/1968 8:40 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,KH-4A 49,Thorad SLV-2G Agena D | KH-4A 49,12/12/1968 10:22 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,ESSA 8,Thor Delta N | ESSA 8,12/15/1968 5:21 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta N,Launch Successful
United States Air Force,INTELSAT III F-2,Thor Delta M | INTELSAT III F-2,12/19/1968 12:32 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
National Aeronautics and Space Administration,Apollo 8,Saturn V | Apollo 8,12/21/1968 12:51 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Saturn V,Launch Successful
United States Air Force,OSO 5,Thor Delta C1 | OSO 5,01/22/1969 4:48 p.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta C1,Launch Successful
United States Air Force,KH-8 19,Titan IIIB | KH-8 19,01/22/1969 7:10 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,Isis 1,Thor Delta E1 | Isis 1,01/30/1969 6:46 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Successful
United States Air Force,KH-4B 6,Thorad SLV-2G Agena D | KH-4B 6,02/05/1969 9:59 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,INTELSAT III F-3,Thor Delta M | INTELSAT III F-3,02/06/1969 12:39 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,TACSAT 1,Titan IIIC | TACSAT 1,02/09/1969 9:09 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,Mariner 6,Atlas SLV-3C Centaur | Mariner 6,02/25/1969 1:29 a.m.,"Launch Complex 36B | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,ESSA 9,Thor Delta E1 | ESSA 9,02/26/1969 7:47 a.m.,"Space Launch Complex 17B | Cape Canaveral, FL, USA",Thor Delta E1,Launch Successful
National Aeronautics and Space Administration,Apollo 9,Saturn V | Apollo 9,03/03/1969 4 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Saturn V,Launch Successful
United States Air Force,KH-8 20,Titan IIIB | KH-8 20,03/04/1969 7:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,"OV1-17,18,19","Atlas F | OV1-17,18,19",03/18/1969 7:47 a.m.,"576A2 | Vandenberg SFB, CA, USA",Atlas F,Launch Successful
United States Air Force,KH-4A 50,Thorad SLV-2G Agena D | KH-4A 50,03/19/1969 9:38 p.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,Mariner 7,Atlas SLV-3C Centaur | Mariner 7,03/27/1969 10:22 p.m.,"Launch Complex 36A | Cape Canaveral, FL, USA",Atlas SLV-3C Centaur,Launch Successful
United States Air Force,Canyon 2,Atlas SLV-3A Agena D | Canyon 2,04/13/1969 2:30 a.m.,"Space Launch Complex 13 | Cape Canaveral, FL, USA",Atlas SLV-3A Agena D,Launch Successful
United States Air Force,Nimbus 3,Thorad SLV-2G Agena D | Nimbus 3,04/14/1969 7:54 a.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
United States Air Force,KH-8 21,Titan IIIB | KH-8 21,04/15/1969 5:30 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,KH-4A 51,Thorad SLV-2G Agena D | KH-4A 51,05/02/1969 1:46 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
National Aeronautics and Space Administration,Apollo 10,Saturn V | Apollo 10,05/18/1969 4:49 p.m.,"Launch Complex 39B | Kennedy Space Center, FL, USA",Saturn V,Launch Successful
United States Air Force,INTELSAT III F-4,Thor Delta M | INTELSAT III F-4,05/22/1969 2 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Successful
United States Air Force,Vela 5A & 5B,Titan IIIC | Vela 5A & 5B,05/23/1969 7:57 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Titan IIIC,Launch Successful
United States Air Force,KH-8 22,Titan IIIB | KH-8 22,06/03/1969 4:49 p.m.,"Space Launch Complex 4W | Vandenberg SFB, CA, USA",Titan IIIB,Launch Successful
United States Air Force,OGO 6,Thorad SLV-2H Agena D | OGO 6,06/05/1969 2:42 p.m.,"Space Launch Complex 2E | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,IMP G,Thor Delta E1 | IMP G,06/21/1969 8:47 a.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Thor Delta E1,Launch Failure
United States Air Force,Biosat 3,Thor Delta N | Biosat 3,06/29/1969 3:15 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta N,Launch Successful
National Aeronautics and Space Administration,Apollo 11,Saturn V | Apollo 11,07/16/1969 1:32 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Saturn V,Launch Successful
United States Air Force,DSAP-4B F3,Thor Burner 2 | DSAP-4B F3,07/23/1969 4:39 a.m.,"Space Launch Complex 10W | Vandenberg SFB, CA, USA",Thor Burner 2,Launch Successful
United States Air Force,KH-4B 7,Thorad SLV-2H Agena D | KH-4B 7,07/24/1969 1:30 a.m.,"Space Launch Complex 3W | Vandenberg SFB, CA, USA",Thorad SLV-2H Agena D,Launch Successful
United States Air Force,INTELSAT III F-5,Thor Delta M | INTELSAT III F-5,07/26/1969 2:06 a.m.,"Space Launch Complex 17A | Cape Canaveral, FL, USA",Thor Delta M,Launch Failure
United States Air Force,Strawman 2,Thorad SLV-2G Agena D | Strawman 2,07/31/1969 10:19 a.m.,"Space Launch Complex 1W | Vandenberg SFB, CA, USA",Thorad SLV-2G Agena D,Launch Successful
